RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,
201,1096,MEX,LUQUE Juan (MEX),S,0,Oscar BONFIGLIO,GK,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,Outfield,G40'
201,1096,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,Outfield,G70'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,Outfield,
201,1096,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,"Outfield, C",
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,Outfield,G43' G87'
201,1096,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,Outfield,
201,1096,MEX,LUQUE Juan (MEX),S,0,Dionisio MEJIA,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,Outfield,
201,1096,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,"Outfield, C",
201,1096,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,Outfield,G19'
201,1096,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,Outfield,
201,1096,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,Outfield,
201,1096,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,Outfield,
201,1096,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,Outfield,
201,1096,MEX,LUQUE Juan (MEX),N,0,Isidoro SOTA,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,Outfield,
201,1096,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,Outfield,
201,1096,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,Outfield,
201,1096,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,Outfield,
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,Outfield,
201,1096,MEX,LUQUE Juan (MEX),N,0,Roberto GAYON,Outfield,
201,1096,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Arnold BADJOU,GK,
201,1090,USA,MILLAR Bob (USA),S,0,Tom FLORIE,"Outfield, C",G45'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jean DE CLERQ,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jan DIDDENS,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Auguste HELLEMANS,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Bart McGHEE,Outfield,G23'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Nikolaas HOYDONCKX,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jacques MOESCHAL,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,Outfield,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Theodore NOUWENS,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Ralph TRACY,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Fernand ADAMS,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Alexander WOOD,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Louis VERSYP,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Andrew AULD,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Bernard VOORHOOF,Outfield,
201,1090,USA,MILLAR Bob (USA),S,0,Jim BROWN,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Pierre BRAINE,"Outfield, C",
201,1090,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Alexis CHANTRAINE,Outfield,
201,1090,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Jean DE BIE,Outfield,
201,1090,USA,MILLAR Bob (USA),N,0,Jim GENTLE,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Andre SAEYS,Outfield,
201,1090,USA,MILLAR Bob (USA),N,0,Phil SLONE,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Henri DE DEKEN,Outfield,
201,1090,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,Outfield,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Gerard DELBEKE,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,JOEL,GK,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,TEOPHILO,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,POLY,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FAUSTO,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,Outfield,G30'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,PREGUINHO,"Outfield, C",G62'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,NILO,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,"Outfield, C",
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,BRILHANTE,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ARAKEN,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,Outfield,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,HERMOGENES,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Branislav SEKULIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ITALIA,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FERNANDO GIUDICELLI,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,CARVALHO LEITE,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENEDICTO,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,OSCARINO,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENVENUTTO,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,DOCA,Outfield,
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragutin NAJDANOVIC,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,PAMPLONA,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,FORTES,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MANOELZINHO,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,IVAN MARIZ,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MODERATO,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,VELLOSO,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,ZE LUIS,Outfield,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,RUSSINHO,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ion LAPUSNEANU,GK,
201,1098,PER,BRU Francisco (ESP),S,0,Juan VALDIVIESO,GK,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ladislau RAFFINSKY,Outfield,
201,1098,PER,BRU Francisco (ESP),S,0,Alejandro VILLANUEVA,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf BUERGER,Outfield,
201,1098,PER,BRU Francisco (ESP),S,0,Julio LORES,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert DESU,Outfield,G1'
201,1098,PER,BRU Francisco (ESP),S,0,Placido GALINDO,"Outfield, C",R70'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Alfred EISENBEISSER,Outfield,
201,1098,PER,BRU Francisco (ESP),S,0,Domingo GARCIA,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Nicolae KOVACS,Outfield,G89'
201,1098,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Constantin STANCIU,Outfield,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert STEINER,Outfield,
201,1098,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Emerich VOGL,"Outfield, C",
201,1098,PER,BRU Francisco (ESP),S,0,Demetrio NEYRA,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf WETZER,Outfield,
201,1098,PER,BRU Francisco (ESP),S,0,Alberto SORIA,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Stefan BARBU,Outfield,
201,1098,PER,BRU Francisco (ESP),S,0,Luis SOUZA,Outfield,G75'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Iosif CZAKO,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Jorge PARDON,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Ilile SUBASEANU,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Jose FLORES,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Samuel ZAUBER,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Antonio MAQUILON,Outfield,
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Corneliu ROBE,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Lizardo NUE RODRIGUEZ,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Julio QUINTANA,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Arturo FERNANDEZ,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Pablo PACHECO,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Carlos CILLONIZ,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Jorge GONGORA,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Jorge SARMIENTO,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Juan Alfonso VALLE,Outfield,
201,1098,PER,BRU Francisco (ESP),N,0,Eduardo ASTENGO,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Angel BOSSIO,GK,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Francisco VARALLO,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,"Outfield, C",
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Pedro SUAREZ,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Jose DELLA TORRE,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Juan EVARISTO,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Mario EVARISTO,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Manuel FERREIRA,"Outfield, C",
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Roberto CERRO,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Ramon MUTTIS,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Luis MONTI,Outfield,G81'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Natalio PERINETTI,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alejandro SCOPELLI,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos SPADARO,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos PEUCELLE,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Rodolfo ORLANDINI,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Fernando PATERNOSTER,Outfield,
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Adolfo ZUMELZU,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Guillermo STABILE,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Edmundo PIAGGIO,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Atilio DEMARIA,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Juan BOTASSO,Outfield,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alberto CHIVIDINI,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Roberto CORTES,GK,
201,1095,MEX,LUQUE Juan (MEX),S,0,Isidoro SOTA,GK,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Victor MORALES,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Tomas OJEDA,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Ulises POIRIER,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,Outfield,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SAAVEDRA,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos SCHNEBERGER,"Outfield, C",
201,1095,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SUBIABRE,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Arturo TORRES,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Roberto GAYON,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,Outfield,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,"Outfield, C",
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Eberardo VILLALOBOS,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Humberto ELGUETA,Outfield,
201,1095,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo RIVEROS,Outfield,
201,1095,MEX,LUQUE Juan (MEX),N,0,Oscar BONFIGLIO,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Arturo CODDOU,Outfield,
201,1095,MEX,LUQUE Juan (MEX),N,0,Dionisio MEJIA,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Horacio MUNOZ,Outfield,
201,1095,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Cesar ESPINOZA,Outfield,
201,1095,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Casimiro TORRES,Outfield,
201,1095,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Juan AGUILERA,Outfield,
201,1095,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo ARELLANO,Outfield,
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Ernesto CHAPARRO,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jesus BERMUDEZ,GK,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,Outfield,G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jose BUSTAMANTE,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Casiano CHAVARRIA,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragutin NAJDANOVIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Segundo DURANDAL,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rene FERNANDEZ,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,Outfield,G85'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Gumercindo GOMEZ,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Diogenes LARA,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rafael MENDEZ,"Outfield, C",
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,Outfield,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge BALDERRAMA,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Mario ALBORTA,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,"Outfield, C",
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge ARGOTE,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel BRITO,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Jose NOYA,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel MURILLO,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Luis REYES PENARANDA,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Eduardo REYES ORTIZ,Outfield,
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav SEKULIC,Outfield,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Renato SAINZ,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Modesto DENIS,GK,
201,1097,USA,MILLAR Bob (USA),S,0,Tom FLORIE,"Outfield, C",
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Eusebio DIAZ,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Diogenes DOMINGUEZ,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Romildo ETCHEVERRY,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Bart McGHEE,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Delfin BENITEZ CACERES,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Aurelio GONZALEZ,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,Outfield,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Jose Leon MIRACCA,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Ralph TRACY,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Lino NESSI,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Alexander WOOD,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Quiterio OLMEDO,Outfield,
201,1097,USA,MILLAR Bob (USA),S,0,Andrew AULD,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Luis VARGAS PENA,"Outfield, C",
201,1097,USA,MILLAR Bob (USA),S,0,Jim BROWN,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Francisco AGUIRRE,Outfield,
201,1097,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Santiago BENITEZ,Outfield,
201,1097,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Gerardo ROMERO,Outfield,
201,1097,USA,MILLAR Bob (USA),N,0,Jim GENTLE,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Eustaquio CHAMORRO,Outfield,
201,1097,USA,MILLAR Bob (USA),N,0,Phil SLONE,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Diego FLORENTIN,Outfield,
201,1097,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Bernabe RIVERA,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Jacinto VILLALBA,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Amadeo ORTEGA,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Cayetano CARRERAS SAGUEIR,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Pedro BENITEZ,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Salvador FLORES,Outfield,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Tranquilino GARCETE,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Enrique BALLESTRERO,GK,
201,1099,PER,BRU Francisco (ESP),S,0,Jorge PARDON,GK,
201,1099,URU,SUPPICI Alberto (URU),S,0,Hector CASTRO,Outfield,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Luis SOUZA,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Pedro CEA,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Eduardo ASTENGO,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Lorenzo FERNANDEZ,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Alvaro GESTIDO,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Victoriano IRIARTE,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Placido GALINDO,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Jose ANDRADE,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Pedro PETRONE,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Antonio MAQUILON,"Outfield, C",
201,1099,URU,SUPPICI Alberto (URU),S,0,Domingo TEJERA,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Demetrio NEYRA,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Santos URDINARAN,Outfield,
201,1099,PER,BRU Francisco (ESP),S,0,Alejandro VILLANUEVA,Outfield,
201,1099,URU,SUPPICI Alberto (URU),S,0,Jose NASAZZI,"Outfield, C",
201,1099,PER,BRU Francisco (ESP),S,0,Julio LORES,Outfield,
